participant_id,participant_number,session_id,protocol_version,latin_square_row,source_list_id,presented_run_number,canonical_list_seed,run_id,trial_index_global,trial_index_run,visibility,audio_condition,condition_code,image_object,image_label,exemplar_id,image_path,occlusion_level,occlusion_pattern_id,audio_object,audio_label,audio_path,is_congruent,correct_response,accepted_responses,fixation_ms_planned,image_duration_ms_planned,silent_delay_ms_planned,response_window_ms,iti_ms,is_practice,random_seed
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,14,visible,congruent,12,spoon,spoon,spoon_ex02,stimuli_final_candidates/clear/spoon/spoon_ex02_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1030,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,15,visible,incongruent,13,fork,fork,fork_ex01,stimuli_final_candidates/clear/fork/fork_ex01_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,0,fork,fork,800,1000,600,2000,1124,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,16,occluded,incongruent,23,cup,cup,cup_ex01,stimuli_final_candidates/occluded_70/cup/cup_ex01_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,0,cup,cup,800,1000,600,2000,963,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,17,visible,none,11,plate,plate,plate_ex01,stimuli_final_candidates/clear/plate/plate_ex01_clear.png,,,,,,,plate,plate,800,1000,600,2000,824,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,18,occluded,congruent,22,cup,cup,cup_ex04,stimuli_final_candidates/occluded_70/cup/cup_ex04_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,1062,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,19,occluded,incongruent,23,knife,knife,knife_ex04,stimuli_final_candidates/occluded_70/knife/knife_ex04_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,0,knife,knife,800,1000,600,2000,1031,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,20,visible,none,11,cup,cup,cup_ex01,stimuli_final_candidates/clear/cup/cup_ex01_clear.png,,,,,,,cup,cup,800,1000,600,2000,912,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,21,occluded,none,21,spoon,spoon,spoon_ex03,stimuli_final_candidates/occluded_70/spoon/spoon_ex03_occ70.png,70,occ_01,,,,,spoon,spoon,800,1000,600,2000,956,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,22,visible,incongruent,13,cup,cup,cup_ex02,stimuli_final_candidates/clear/cup/cup_ex02_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,0,cup,cup,800,1000,600,2000,1054,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,23,occluded,congruent,22,spoon,spoon,spoon_ex01,stimuli_final_candidates/occluded_70/spoon/spoon_ex01_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1018,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,24,visible,congruent,12,knife,knife,knife_ex03,stimuli_final_candidates/clear/knife/knife_ex03_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,803,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,25,occluded,none,21,cup,cup,cup_ex04,stimuli_final_candidates/occluded_70/cup/cup_ex04_occ70.png,70,occ_01,,,,,cup,cup,800,1000,600,2000,979,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,26,visible,congruent,12,cup,cup,cup_ex01,stimuli_final_candidates/clear/cup/cup_ex01_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,962,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,27,occluded,none,21,plate,plate,plate_ex04,stimuli_final_candidates/occluded_70/plate/plate_ex04_occ70.png,70,occ_01,,,,,plate,plate,800,1000,600,2000,936,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,28,occluded,congruent,22,bowl,bowl,bowl_ex03,stimuli_final_candidates/occluded_70/bowl/bowl_ex03_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,1068,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,29,visible,incongruent,13,bowl,bowl,bowl_ex02,stimuli_final_candidates/clear/bowl/bowl_ex02_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,0,bowl,bowl,800,1000,600,2000,951,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,30,occluded,none,21,spoon,spoon,spoon_ex04,stimuli_final_candidates/occluded_70/spoon/spoon_ex04_occ70.png,70,occ_01,,,,,spoon,spoon,800,1000,600,2000,958,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,31,visible,incongruent,13,spoon,spoon,spoon_ex03,stimuli_final_candidates/clear/spoon/spoon_ex03_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,0,spoon,spoon,800,1000,600,2000,1113,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,32,occluded,congruent,22,knife,knife,knife_ex02,stimuli_final_candidates/occluded_70/knife/knife_ex02_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,1058,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,33,occluded,congruent,22,fork,fork,fork_ex04,stimuli_final_candidates/occluded_70/fork/fork_ex04_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,1063,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,34,visible,none,11,bowl,bowl,bowl_ex04,stimuli_final_candidates/clear/bowl/bowl_ex04_clear.png,,,,,,,bowl,bowl,800,1000,600,2000,1165,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,35,visible,congruent,12,spoon,spoon,spoon_ex01,stimuli_final_candidates/clear/spoon/spoon_ex01_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1188,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,36,visible,congruent,12,fork,fork,fork_ex01,stimuli_final_candidates/clear/fork/fork_ex01_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,908,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,37,visible,incongruent,13,bowl,bowl,bowl_ex01,stimuli_final_candidates/clear/bowl/bowl_ex01_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,0,bowl,bowl,800,1000,600,2000,1056,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,38,visible,congruent,12,knife,knife,knife_ex04,stimuli_final_candidates/clear/knife/knife_ex04_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,978,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,39,visible,congruent,12,plate,plate,plate_ex02,stimuli_final_candidates/clear/plate/plate_ex02_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,1123,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,40,visible,none,11,knife,knife,knife_ex03,stimuli_final_candidates/clear/knife/knife_ex03_clear.png,,,,,,,knife,knife,800,1000,600,2000,1049,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,41,visible,none,11,fork,fork,fork_ex04,stimuli_final_candidates/clear/fork/fork_ex04_clear.png,,,,,,,fork,fork,800,1000,600,2000,898,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,42,visible,none,11,bowl,bowl,bowl_ex03,stimuli_final_candidates/clear/bowl/bowl_ex03_clear.png,,,,,,,bowl,bowl,800,1000,600,2000,837,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,43,occluded,congruent,22,fork,fork,fork_ex03,stimuli_final_candidates/occluded_70/fork/fork_ex03_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,898,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,44,occluded,none,21,knife,knife,knife_ex01,stimuli_final_candidates/occluded_70/knife/knife_ex01_occ70.png,70,occ_01,,,,,knife,knife,800,1000,600,2000,938,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,45,visible,none,11,fork,fork,fork_ex03,stimuli_final_candidates/clear/fork/fork_ex03_clear.png,,,,,,,fork,fork,800,1000,600,2000,1120,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,46,occluded,incongruent,23,plate,plate,plate_ex02,stimuli_final_candidates/occluded_70/plate/plate_ex02_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,0,plate,plate,800,1000,600,2000,1172,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,47,visible,none,11,knife,knife,knife_ex02,stimuli_final_candidates/clear/knife/knife_ex02_clear.png,,,,,,,knife,knife,800,1000,600,2000,1100,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,48,visible,incongruent,13,spoon,spoon,spoon_ex02,stimuli_final_candidates/clear/spoon/spoon_ex02_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,0,spoon,spoon,800,1000,600,2000,1105,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,49,visible,none,11,spoon,spoon,spoon_ex01,stimuli_final_candidates/clear/spoon/spoon_ex01_clear.png,,,,,,,spoon,spoon,800,1000,600,2000,1045,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,50,occluded,none,21,bowl,bowl,bowl_ex02,stimuli_final_candidates/occluded_70/bowl/bowl_ex02_occ70.png,70,occ_01,,,,,bowl,bowl,800,1000,600,2000,1080,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,51,occluded,incongruent,23,bowl,bowl,bowl_ex01,stimuli_final_candidates/occluded_70/bowl/bowl_ex01_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,0,bowl,bowl,800,1000,600,2000,1199,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,52,visible,congruent,12,fork,fork,fork_ex04,stimuli_final_candidates/clear/fork/fork_ex04_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,1106,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,53,occluded,incongruent,23,spoon,spoon,spoon_ex02,stimuli_final_candidates/occluded_70/spoon/spoon_ex02_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,0,spoon,spoon,800,1000,600,2000,848,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,54,visible,incongruent,13,fork,fork,fork_ex02,stimuli_final_candidates/clear/fork/fork_ex02_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,0,fork,fork,800,1000,600,2000,870,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,55,visible,incongruent,13,plate,plate,plate_ex03,stimuli_final_candidates/clear/plate/plate_ex03_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,0,plate,plate,800,1000,600,2000,1098,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,56,visible,congruent,12,bowl,bowl,bowl_ex04,stimuli_final_candidates/clear/bowl/bowl_ex04_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,911,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,57,visible,incongruent,13,knife,knife,knife_ex04,stimuli_final_candidates/clear/knife/knife_ex04_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,0,knife,knife,800,1000,600,2000,1150,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,58,visible,none,11,plate,plate,plate_ex02,stimuli_final_candidates/clear/plate/plate_ex02_clear.png,,,,,,,plate,plate,800,1000,600,2000,1121,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,59,occluded,none,21,fork,fork,fork_ex02,stimuli_final_candidates/occluded_70/fork/fork_ex02_occ70.png,70,occ_01,,,,,fork,fork,800,1000,600,2000,891,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,60,occluded,incongruent,23,knife,knife,knife_ex03,stimuli_final_candidates/occluded_70/knife/knife_ex03_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,0,knife,knife,800,1000,600,2000,968,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,61,occluded,congruent,22,plate,plate,plate_ex01,stimuli_final_candidates/occluded_70/plate/plate_ex01_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,1167,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,62,visible,incongruent,13,cup,cup,cup_ex03,stimuli_final_candidates/clear/cup/cup_ex03_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,0,cup,cup,800,1000,600,2000,1131,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,63,visible,congruent,12,cup,cup,cup_ex02,stimuli_final_candidates/clear/cup/cup_ex02_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,811,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,64,visible,congruent,12,plate,plate,plate_ex03,stimuli_final_candidates/clear/plate/plate_ex03_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,836,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,65,visible,incongruent,13,plate,plate,plate_ex04,stimuli_final_candidates/clear/plate/plate_ex04_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,0,plate,plate,800,1000,600,2000,1050,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,66,occluded,none,21,cup,cup,cup_ex03,stimuli_final_candidates/occluded_70/cup/cup_ex03_occ70.png,70,occ_01,,,,,cup,cup,800,1000,600,2000,1039,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,67,occluded,incongruent,23,spoon,spoon,spoon_ex01,stimuli_final_candidates/occluded_70/spoon/spoon_ex01_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,0,spoon,spoon,800,1000,600,2000,1002,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,68,visible,none,11,spoon,spoon,spoon_ex04,stimuli_final_candidates/clear/spoon/spoon_ex04_clear.png,,,,,,,spoon,spoon,800,1000,600,2000,901,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,69,occluded,incongruent,23,bowl,bowl,bowl_ex04,stimuli_final_candidates/occluded_70/bowl/bowl_ex04_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,0,bowl,bowl,800,1000,600,2000,870,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,70,occluded,none,21,bowl,bowl,bowl_ex03,stimuli_final_candidates/occluded_70/bowl/bowl_ex03_occ70.png,70,occ_01,,,,,bowl,bowl,800,1000,600,2000,1156,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,71,occluded,congruent,22,plate,plate,plate_ex02,stimuli_final_candidates/occluded_70/plate/plate_ex02_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,1186,0,27062026
,,,v3_formal_six_objects_70occ,,D,,27062026,D,,72,occluded,incongruent,23,fork,fork,fork_ex04,stimuli_final_candidates/occluded_70/fork/fork_ex04_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,0,fork,fork,800,1000,600,2000,963,0,27062026
