participant_id,participant_number,session_id,protocol_version,latin_square_row,source_list_id,presented_run_number,canonical_list_seed,run_id,trial_index_global,trial_index_run,visibility,audio_condition,condition_code,image_object,image_label,exemplar_id,image_path,occlusion_level,occlusion_pattern_id,audio_object,audio_label,audio_path,is_congruent,correct_response,accepted_responses,fixation_ms_planned,image_duration_ms_planned,silent_delay_ms_planned,response_window_ms,iti_ms,is_practice,random_seed
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,20,occluded,congruent,22,plate,plate,plate_ex04,stimuli_final_candidates/occluded_70/plate/plate_ex04_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,1146,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,21,occluded,congruent,22,fork,fork,fork_ex01,stimuli_final_candidates/occluded_70/fork/fork_ex01_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,1174,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,22,visible,congruent,12,plate,plate,plate_ex01,stimuli_final_candidates/clear/plate/plate_ex01_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,1044,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,23,visible,incongruent,13,fork,fork,fork_ex04,stimuli_final_candidates/clear/fork/fork_ex04_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,0,fork,fork,800,1000,600,2000,860,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,24,occluded,incongruent,23,plate,plate,plate_ex04,stimuli_final_candidates/occluded_70/plate/plate_ex04_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,0,plate,plate,800,1000,600,2000,1144,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,25,occluded,none,21,spoon,spoon,spoon_ex01,stimuli_final_candidates/occluded_70/spoon/spoon_ex01_occ70.png,70,occ_01,,,,,spoon,spoon,800,1000,600,2000,1107,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,26,occluded,none,21,plate,plate,plate_ex03,stimuli_final_candidates/occluded_70/plate/plate_ex03_occ70.png,70,occ_01,,,,,plate,plate,800,1000,600,2000,819,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,27,visible,congruent,12,knife,knife,knife_ex01,stimuli_final_candidates/clear/knife/knife_ex01_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,1009,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,28,visible,incongruent,13,spoon,spoon,spoon_ex04,stimuli_final_candidates/clear/spoon/spoon_ex04_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,0,spoon,spoon,800,1000,600,2000,911,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,29,occluded,incongruent,23,knife,knife,knife_ex02,stimuli_final_candidates/occluded_70/knife/knife_ex02_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,0,knife,knife,800,1000,600,2000,899,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,30,visible,congruent,12,bowl,bowl,bowl_ex02,stimuli_final_candidates/clear/bowl/bowl_ex02_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,1159,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,31,occluded,none,21,cup,cup,cup_ex02,stimuli_final_candidates/occluded_70/cup/cup_ex02_occ70.png,70,occ_01,,,,,cup,cup,800,1000,600,2000,1111,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,32,visible,congruent,12,fork,fork,fork_ex03,stimuli_final_candidates/clear/fork/fork_ex03_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,974,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,33,occluded,none,21,bowl,bowl,bowl_ex01,stimuli_final_candidates/occluded_70/bowl/bowl_ex01_occ70.png,70,occ_01,,,,,bowl,bowl,800,1000,600,2000,948,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,34,visible,congruent,12,cup,cup,cup_ex03,stimuli_final_candidates/clear/cup/cup_ex03_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,978,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,35,occluded,none,21,knife,knife,knife_ex04,stimuli_final_candidates/occluded_70/knife/knife_ex04_occ70.png,70,occ_01,,,,,knife,knife,800,1000,600,2000,1029,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,36,visible,congruent,12,plate,plate,plate_ex04,stimuli_final_candidates/clear/plate/plate_ex04_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,939,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,37,visible,congruent,12,fork,fork,fork_ex02,stimuli_final_candidates/clear/fork/fork_ex02_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,1119,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,38,occluded,incongruent,23,bowl,bowl,bowl_ex03,stimuli_final_candidates/occluded_70/bowl/bowl_ex03_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,0,bowl,bowl,800,1000,600,2000,943,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,39,visible,congruent,12,cup,cup,cup_ex04,stimuli_final_candidates/clear/cup/cup_ex04_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,919,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,40,visible,incongruent,13,plate,plate,plate_ex02,stimuli_final_candidates/clear/plate/plate_ex02_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,0,plate,plate,800,1000,600,2000,1042,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,41,visible,incongruent,13,spoon,spoon,spoon_ex01,stimuli_final_candidates/clear/spoon/spoon_ex01_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,0,spoon,spoon,800,1000,600,2000,1156,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,42,visible,none,11,spoon,spoon,spoon_ex03,stimuli_final_candidates/clear/spoon/spoon_ex03_clear.png,,,,,,,spoon,spoon,800,1000,600,2000,1043,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,43,visible,none,11,plate,plate,plate_ex03,stimuli_final_candidates/clear/plate/plate_ex03_clear.png,,,,,,,plate,plate,800,1000,600,2000,853,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,44,visible,none,11,knife,knife,knife_ex04,stimuli_final_candidates/clear/knife/knife_ex04_clear.png,,,,,,,knife,knife,800,1000,600,2000,953,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,45,visible,incongruent,13,knife,knife,knife_ex02,stimuli_final_candidates/clear/knife/knife_ex02_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,0,knife,knife,800,1000,600,2000,866,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,46,visible,none,11,fork,fork,fork_ex02,stimuli_final_candidates/clear/fork/fork_ex02_clear.png,,,,,,,fork,fork,800,1000,600,2000,1101,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,47,visible,incongruent,13,cup,cup,cup_ex04,stimuli_final_candidates/clear/cup/cup_ex04_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,0,cup,cup,800,1000,600,2000,818,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,48,visible,none,11,cup,cup,cup_ex03,stimuli_final_candidates/clear/cup/cup_ex03_clear.png,,,,,,,cup,cup,800,1000,600,2000,1020,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,49,occluded,none,21,knife,knife,knife_ex03,stimuli_final_candidates/occluded_70/knife/knife_ex03_occ70.png,70,occ_01,,,,,knife,knife,800,1000,600,2000,977,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,50,occluded,incongruent,23,spoon,spoon,spoon_ex04,stimuli_final_candidates/occluded_70/spoon/spoon_ex04_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,0,spoon,spoon,800,1000,600,2000,1198,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,51,visible,none,11,bowl,bowl,bowl_ex02,stimuli_final_candidates/clear/bowl/bowl_ex02_clear.png,,,,,,,bowl,bowl,800,1000,600,2000,1018,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,52,occluded,congruent,22,knife,knife,knife_ex01,stimuli_final_candidates/occluded_70/knife/knife_ex01_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,860,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,53,visible,congruent,12,bowl,bowl,bowl_ex03,stimuli_final_candidates/clear/bowl/bowl_ex03_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,978,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,54,occluded,incongruent,23,fork,fork,fork_ex02,stimuli_final_candidates/occluded_70/fork/fork_ex02_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,0,fork,fork,800,1000,600,2000,838,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,55,visible,incongruent,13,cup,cup,cup_ex01,stimuli_final_candidates/clear/cup/cup_ex01_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,0,cup,cup,800,1000,600,2000,816,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,56,occluded,incongruent,23,fork,fork,fork_ex03,stimuli_final_candidates/occluded_70/fork/fork_ex03_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,0,fork,fork,800,1000,600,2000,914,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,57,occluded,incongruent,23,knife,knife,knife_ex01,stimuli_final_candidates/occluded_70/knife/knife_ex01_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,0,knife,knife,800,1000,600,2000,898,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,58,visible,none,11,bowl,bowl,bowl_ex01,stimuli_final_candidates/clear/bowl/bowl_ex01_clear.png,,,,,,,bowl,bowl,800,1000,600,2000,943,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,59,occluded,incongruent,23,spoon,spoon,spoon_ex03,stimuli_final_candidates/occluded_70/spoon/spoon_ex03_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,0,spoon,spoon,800,1000,600,2000,1146,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,60,visible,incongruent,13,bowl,bowl,bowl_ex04,stimuli_final_candidates/clear/bowl/bowl_ex04_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,0,bowl,bowl,800,1000,600,2000,1068,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,61,occluded,congruent,22,bowl,bowl,bowl_ex01,stimuli_final_candidates/occluded_70/bowl/bowl_ex01_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,850,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,62,visible,congruent,12,spoon,spoon,spoon_ex04,stimuli_final_candidates/clear/spoon/spoon_ex04_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1198,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,63,occluded,none,21,plate,plate,plate_ex02,stimuli_final_candidates/occluded_70/plate/plate_ex02_occ70.png,70,occ_01,,,,,plate,plate,800,1000,600,2000,847,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,64,occluded,congruent,22,plate,plate,plate_ex03,stimuli_final_candidates/occluded_70/plate/plate_ex03_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,884,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,65,visible,none,11,knife,knife,knife_ex01,stimuli_final_candidates/clear/knife/knife_ex01_clear.png,,,,,,,knife,knife,800,1000,600,2000,1096,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,66,occluded,congruent,22,fork,fork,fork_ex02,stimuli_final_candidates/occluded_70/fork/fork_ex02_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,971,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,67,occluded,congruent,22,cup,cup,cup_ex03,stimuli_final_candidates/occluded_70/cup/cup_ex03_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,1110,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,68,visible,incongruent,13,fork,fork,fork_ex03,stimuli_final_candidates/clear/fork/fork_ex03_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,0,fork,fork,800,1000,600,2000,943,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,69,occluded,congruent,22,bowl,bowl,bowl_ex02,stimuli_final_candidates/occluded_70/bowl/bowl_ex02_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,848,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,70,occluded,incongruent,23,cup,cup,cup_ex04,stimuli_final_candidates/occluded_70/cup/cup_ex04_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,0,cup,cup,800,1000,600,2000,967,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,71,occluded,none,21,fork,fork,fork_ex04,stimuli_final_candidates/occluded_70/fork/fork_ex04_occ70.png,70,occ_01,,,,,fork,fork,800,1000,600,2000,987,0,27062026
,,,v3_formal_six_objects_70occ,,A,,27062026,A,,72,visible,none,11,spoon,spoon,spoon_ex02,stimuli_final_candidates/clear/spoon/spoon_ex02_clear.png,,,,,,,spoon,spoon,800,1000,600,2000,976,0,27062026
