participant_id,participant_number,session_id,protocol_version,latin_square_row,source_list_id,presented_run_number,canonical_list_seed,run_id,trial_index_global,trial_index_run,visibility,audio_condition,condition_code,image_object,image_label,exemplar_id,image_path,occlusion_level,occlusion_pattern_id,audio_object,audio_label,audio_path,is_congruent,correct_response,accepted_responses,fixation_ms_planned,image_duration_ms_planned,silent_delay_ms_planned,response_window_ms,iti_ms,is_practice,random_seed
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,11,occluded,none,21,fork,fork,fork_ex04,stimuli_final_candidates/occluded_70/fork/fork_ex04_occ70.png,70,occ_01,,,,,fork,fork,800,1000,600,2000,1034,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,12,occluded,incongruent,23,cup,cup,cup_ex03,stimuli_final_candidates/occluded_70/cup/cup_ex03_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,0,cup,cup,800,1000,600,2000,933,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,13,visible,congruent,12,fork,fork,fork_ex02,stimuli_final_candidates/clear/fork/fork_ex02_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,872,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,14,visible,congruent,12,plate,plate,plate_ex01,stimuli_final_candidates/clear/plate/plate_ex01_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,898,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,15,occluded,none,21,bowl,bowl,bowl_ex01,stimuli_final_candidates/occluded_70/bowl/bowl_ex01_occ70.png,70,occ_01,,,,,bowl,bowl,800,1000,600,2000,840,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,16,visible,none,11,cup,cup,cup_ex03,stimuli_final_candidates/clear/cup/cup_ex03_clear.png,,,,,,,cup,cup,800,1000,600,2000,886,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,17,visible,congruent,12,spoon,spoon,spoon_ex04,stimuli_final_candidates/clear/spoon/spoon_ex04_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1107,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,18,visible,congruent,12,bowl,bowl,bowl_ex03,stimuli_final_candidates/clear/bowl/bowl_ex03_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,916,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,19,occluded,none,21,fork,fork,fork_ex01,stimuli_final_candidates/occluded_70/fork/fork_ex01_occ70.png,70,occ_01,,,,,fork,fork,800,1000,600,2000,1159,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,20,occluded,congruent,22,spoon,spoon,spoon_ex02,stimuli_final_candidates/occluded_70/spoon/spoon_ex02_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,803,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,21,visible,incongruent,13,spoon,spoon,spoon_ex04,stimuli_final_candidates/clear/spoon/spoon_ex04_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,0,spoon,spoon,800,1000,600,2000,800,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,22,occluded,none,21,plate,plate,plate_ex03,stimuli_final_candidates/occluded_70/plate/plate_ex03_occ70.png,70,occ_01,,,,,plate,plate,800,1000,600,2000,990,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,23,occluded,none,21,bowl,bowl,bowl_ex04,stimuli_final_candidates/occluded_70/bowl/bowl_ex04_occ70.png,70,occ_01,,,,,bowl,bowl,800,1000,600,2000,821,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,24,occluded,incongruent,23,bowl,bowl,bowl_ex03,stimuli_final_candidates/occluded_70/bowl/bowl_ex03_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,0,bowl,bowl,800,1000,600,2000,1021,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,25,visible,incongruent,13,knife,knife,knife_ex03,stimuli_final_candidates/clear/knife/knife_ex03_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,0,knife,knife,800,1000,600,2000,1116,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,26,occluded,incongruent,23,knife,knife,knife_ex01,stimuli_final_candidates/occluded_70/knife/knife_ex01_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,0,knife,knife,800,1000,600,2000,1141,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,27,visible,none,11,bowl,bowl,bowl_ex01,stimuli_final_candidates/clear/bowl/bowl_ex01_clear.png,,,,,,,bowl,bowl,800,1000,600,2000,1184,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,28,visible,incongruent,13,cup,cup,cup_ex04,stimuli_final_candidates/clear/cup/cup_ex04_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,0,cup,cup,800,1000,600,2000,853,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,29,occluded,incongruent,23,knife,knife,knife_ex02,stimuli_final_candidates/occluded_70/knife/knife_ex02_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,0,knife,knife,800,1000,600,2000,1092,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,30,occluded,congruent,22,knife,knife,knife_ex04,stimuli_final_candidates/occluded_70/knife/knife_ex04_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,1068,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,31,visible,incongruent,13,bowl,bowl,bowl_ex03,stimuli_final_candidates/clear/bowl/bowl_ex03_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,0,bowl,bowl,800,1000,600,2000,956,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,32,visible,none,11,plate,plate,plate_ex03,stimuli_final_candidates/clear/plate/plate_ex03_clear.png,,,,,,,plate,plate,800,1000,600,2000,1110,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,33,visible,incongruent,13,plate,plate,plate_ex01,stimuli_final_candidates/clear/plate/plate_ex01_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,0,plate,plate,800,1000,600,2000,1054,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,34,visible,incongruent,13,cup,cup,cup_ex01,stimuli_final_candidates/clear/cup/cup_ex01_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,0,cup,cup,800,1000,600,2000,1155,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,35,occluded,congruent,22,fork,fork,fork_ex01,stimuli_final_candidates/occluded_70/fork/fork_ex01_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,910,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,36,occluded,none,21,plate,plate,plate_ex02,stimuli_final_candidates/occluded_70/plate/plate_ex02_occ70.png,70,occ_01,,,,,plate,plate,800,1000,600,2000,949,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,37,occluded,congruent,22,fork,fork,fork_ex02,stimuli_final_candidates/occluded_70/fork/fork_ex02_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,889,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,38,occluded,none,21,spoon,spoon,spoon_ex01,stimuli_final_candidates/occluded_70/spoon/spoon_ex01_occ70.png,70,occ_01,,,,,spoon,spoon,800,1000,600,2000,906,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,39,occluded,incongruent,23,fork,fork,fork_ex02,stimuli_final_candidates/occluded_70/fork/fork_ex02_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,0,fork,fork,800,1000,600,2000,1166,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,40,visible,congruent,12,cup,cup,cup_ex03,stimuli_final_candidates/clear/cup/cup_ex03_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,1035,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,41,occluded,none,21,cup,cup,cup_ex01,stimuli_final_candidates/occluded_70/cup/cup_ex01_occ70.png,70,occ_01,,,,,cup,cup,800,1000,600,2000,801,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,42,occluded,none,21,spoon,spoon,spoon_ex02,stimuli_final_candidates/occluded_70/spoon/spoon_ex02_occ70.png,70,occ_01,,,,,spoon,spoon,800,1000,600,2000,960,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,43,visible,incongruent,13,fork,fork,fork_ex03,stimuli_final_candidates/clear/fork/fork_ex03_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,0,fork,fork,800,1000,600,2000,859,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,44,visible,none,11,cup,cup,cup_ex02,stimuli_final_candidates/clear/cup/cup_ex02_clear.png,,,,,,,cup,cup,800,1000,600,2000,1088,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,45,visible,congruent,12,knife,knife,knife_ex02,stimuli_final_candidates/clear/knife/knife_ex02_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,1115,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,46,visible,congruent,12,bowl,bowl,bowl_ex02,stimuli_final_candidates/clear/bowl/bowl_ex02_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,1091,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,47,visible,congruent,12,knife,knife,knife_ex01,stimuli_final_candidates/clear/knife/knife_ex01_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,988,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,48,occluded,incongruent,23,plate,plate,plate_ex04,stimuli_final_candidates/occluded_70/plate/plate_ex04_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,0,plate,plate,800,1000,600,2000,1048,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,49,visible,none,11,spoon,spoon,spoon_ex02,stimuli_final_candidates/clear/spoon/spoon_ex02_clear.png,,,,,,,spoon,spoon,800,1000,600,2000,1113,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,50,occluded,congruent,22,plate,plate,plate_ex04,stimuli_final_candidates/occluded_70/plate/plate_ex04_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,1076,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,51,visible,congruent,12,fork,fork,fork_ex03,stimuli_final_candidates/clear/fork/fork_ex03_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,847,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,52,occluded,none,21,knife,knife,knife_ex04,stimuli_final_candidates/occluded_70/knife/knife_ex04_occ70.png,70,occ_01,,,,,knife,knife,800,1000,600,2000,1076,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,53,visible,incongruent,13,fork,fork,fork_ex04,stimuli_final_candidates/clear/fork/fork_ex04_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,0,fork,fork,800,1000,600,2000,802,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,54,occluded,congruent,22,cup,cup,cup_ex03,stimuli_final_candidates/occluded_70/cup/cup_ex03_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,883,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,55,occluded,incongruent,23,spoon,spoon,spoon_ex03,stimuli_final_candidates/occluded_70/spoon/spoon_ex03_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,0,spoon,spoon,800,1000,600,2000,1150,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,56,occluded,incongruent,23,cup,cup,cup_ex04,stimuli_final_candidates/occluded_70/cup/cup_ex04_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,0,cup,cup,800,1000,600,2000,966,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,57,visible,incongruent,13,bowl,bowl,bowl_ex04,stimuli_final_candidates/clear/bowl/bowl_ex04_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,0,bowl,bowl,800,1000,600,2000,804,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,58,visible,none,11,bowl,bowl,bowl_ex02,stimuli_final_candidates/clear/bowl/bowl_ex02_clear.png,,,,,,,bowl,bowl,800,1000,600,2000,883,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,59,visible,congruent,12,spoon,spoon,spoon_ex03,stimuli_final_candidates/clear/spoon/spoon_ex03_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1174,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,60,visible,congruent,12,plate,plate,plate_ex04,stimuli_final_candidates/clear/plate/plate_ex04_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,958,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,61,occluded,incongruent,23,bowl,bowl,bowl_ex02,stimuli_final_candidates/occluded_70/bowl/bowl_ex02_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,0,bowl,bowl,800,1000,600,2000,973,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,62,visible,none,11,spoon,spoon,spoon_ex03,stimuli_final_candidates/clear/spoon/spoon_ex03_clear.png,,,,,,,spoon,spoon,800,1000,600,2000,845,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,63,occluded,incongruent,23,plate,plate,plate_ex01,stimuli_final_candidates/occluded_70/plate/plate_ex01_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,0,plate,plate,800,1000,600,2000,1171,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,64,occluded,congruent,22,plate,plate,plate_ex03,stimuli_final_candidates/occluded_70/plate/plate_ex03_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,872,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,65,visible,none,11,fork,fork,fork_ex02,stimuli_final_candidates/clear/fork/fork_ex02_clear.png,,,,,,,fork,fork,800,1000,600,2000,937,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,66,occluded,congruent,22,bowl,bowl,bowl_ex01,stimuli_final_candidates/occluded_70/bowl/bowl_ex01_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,1155,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,67,visible,none,11,knife,knife,knife_ex04,stimuli_final_candidates/clear/knife/knife_ex04_clear.png,,,,,,,knife,knife,800,1000,600,2000,828,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,68,visible,none,11,knife,knife,knife_ex01,stimuli_final_candidates/clear/knife/knife_ex01_clear.png,,,,,,,knife,knife,800,1000,600,2000,1164,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,69,visible,none,11,fork,fork,fork_ex01,stimuli_final_candidates/clear/fork/fork_ex01_clear.png,,,,,,,fork,fork,800,1000,600,2000,1163,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,70,occluded,none,21,knife,knife,knife_ex03,stimuli_final_candidates/occluded_70/knife/knife_ex03_occ70.png,70,occ_01,,,,,knife,knife,800,1000,600,2000,990,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,71,occluded,congruent,22,spoon,spoon,spoon_ex03,stimuli_final_candidates/occluded_70/spoon/spoon_ex03_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1139,0,27062026
,,,v3_formal_six_objects_70occ,,C,,27062026,C,,72,occluded,congruent,22,bowl,bowl,bowl_ex02,stimuli_final_candidates/occluded_70/bowl/bowl_ex02_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,946,0,27062026
