participant_id,participant_number,session_id,protocol_version,latin_square_row,source_list_id,presented_run_number,canonical_list_seed,run_id,trial_index_global,trial_index_run,visibility,audio_condition,condition_code,image_object,image_label,exemplar_id,image_path,occlusion_level,occlusion_pattern_id,audio_object,audio_label,audio_path,is_congruent,correct_response,accepted_responses,fixation_ms_planned,image_duration_ms_planned,silent_delay_ms_planned,response_window_ms,iti_ms,is_practice,random_seed
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,23,occluded,congruent,22,spoon,spoon,spoon_ex01,stimuli_final_candidates/occluded_70/spoon/spoon_ex01_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1173,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,24,visible,congruent,12,plate,plate,plate_ex02,stimuli_final_candidates/clear/plate/plate_ex02_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,930,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,25,visible,congruent,12,spoon,spoon,spoon_ex01,stimuli_final_candidates/clear/spoon/spoon_ex01_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,866,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,26,visible,none,11,bowl,bowl,bowl_ex04,stimuli_final_candidates/clear/bowl/bowl_ex04_clear.png,,,,,,,bowl,bowl,800,1000,600,2000,1150,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,27,occluded,incongruent,23,spoon,spoon,spoon_ex01,stimuli_final_candidates/occluded_70/spoon/spoon_ex01_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,0,spoon,spoon,800,1000,600,2000,1147,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,28,occluded,none,21,plate,plate,plate_ex04,stimuli_final_candidates/occluded_70/plate/plate_ex04_occ70.png,70,occ_01,,,,,plate,plate,800,1000,600,2000,849,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,29,occluded,none,21,knife,knife,knife_ex01,stimuli_final_candidates/occluded_70/knife/knife_ex01_occ70.png,70,occ_01,,,,,knife,knife,800,1000,600,2000,1020,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,30,visible,incongruent,13,plate,plate,plate_ex03,stimuli_final_candidates/clear/plate/plate_ex03_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,0,plate,plate,800,1000,600,2000,825,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,31,occluded,incongruent,23,fork,fork,fork_ex04,stimuli_final_candidates/occluded_70/fork/fork_ex04_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,0,fork,fork,800,1000,600,2000,1062,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,32,visible,incongruent,13,spoon,spoon,spoon_ex03,stimuli_final_candidates/clear/spoon/spoon_ex03_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,0,spoon,spoon,800,1000,600,2000,913,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,33,visible,none,11,cup,cup,cup_ex01,stimuli_final_candidates/clear/cup/cup_ex01_clear.png,,,,,,,cup,cup,800,1000,600,2000,949,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,34,occluded,none,21,fork,fork,fork_ex02,stimuli_final_candidates/occluded_70/fork/fork_ex02_occ70.png,70,occ_01,,,,,fork,fork,800,1000,600,2000,896,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,35,occluded,congruent,22,plate,plate,plate_ex02,stimuli_final_candidates/occluded_70/plate/plate_ex02_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,984,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,36,visible,congruent,12,knife,knife,knife_ex03,stimuli_final_candidates/clear/knife/knife_ex03_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,1018,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,37,visible,incongruent,13,fork,fork,fork_ex02,stimuli_final_candidates/clear/fork/fork_ex02_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,0,fork,fork,800,1000,600,2000,1193,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,38,visible,none,11,fork,fork,fork_ex04,stimuli_final_candidates/clear/fork/fork_ex04_clear.png,,,,,,,fork,fork,800,1000,600,2000,1073,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,39,occluded,none,21,knife,knife,knife_ex02,stimuli_final_candidates/occluded_70/knife/knife_ex02_occ70.png,70,occ_01,,,,,knife,knife,800,1000,600,2000,976,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,40,occluded,incongruent,23,fork,fork,fork_ex01,stimuli_final_candidates/occluded_70/fork/fork_ex01_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,0,fork,fork,800,1000,600,2000,1106,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,41,occluded,congruent,22,cup,cup,cup_ex04,stimuli_final_candidates/occluded_70/cup/cup_ex04_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,967,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,42,occluded,incongruent,23,plate,plate,plate_ex03,stimuli_final_candidates/occluded_70/plate/plate_ex03_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,0,plate,plate,800,1000,600,2000,1035,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,43,occluded,none,21,fork,fork,fork_ex03,stimuli_final_candidates/occluded_70/fork/fork_ex03_occ70.png,70,occ_01,,,,,fork,fork,800,1000,600,2000,1086,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,44,visible,none,11,spoon,spoon,spoon_ex04,stimuli_final_candidates/clear/spoon/spoon_ex04_clear.png,,,,,,,spoon,spoon,800,1000,600,2000,1117,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,45,visible,congruent,12,fork,fork,fork_ex01,stimuli_final_candidates/clear/fork/fork_ex01_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,937,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,46,visible,none,11,plate,plate,plate_ex01,stimuli_final_candidates/clear/plate/plate_ex01_clear.png,,,,,,,plate,plate,800,1000,600,2000,834,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,47,occluded,incongruent,23,plate,plate,plate_ex02,stimuli_final_candidates/occluded_70/plate/plate_ex02_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,0,plate,plate,800,1000,600,2000,1183,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,48,occluded,incongruent,23,knife,knife,knife_ex03,stimuli_final_candidates/occluded_70/knife/knife_ex03_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,0,knife,knife,800,1000,600,2000,846,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,49,occluded,none,21,plate,plate,plate_ex01,stimuli_final_candidates/occluded_70/plate/plate_ex01_occ70.png,70,occ_01,,,,,plate,plate,800,1000,600,2000,1054,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,50,visible,congruent,12,spoon,spoon,spoon_ex02,stimuli_final_candidates/clear/spoon/spoon_ex02_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,994,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,51,occluded,incongruent,23,bowl,bowl,bowl_ex04,stimuli_final_candidates/occluded_70/bowl/bowl_ex04_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,0,bowl,bowl,800,1000,600,2000,1147,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,52,occluded,incongruent,23,bowl,bowl,bowl_ex01,stimuli_final_candidates/occluded_70/bowl/bowl_ex01_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,0,bowl,bowl,800,1000,600,2000,1079,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,53,occluded,incongruent,23,knife,knife,knife_ex04,stimuli_final_candidates/occluded_70/knife/knife_ex04_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,0,knife,knife,800,1000,600,2000,876,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,54,visible,congruent,12,fork,fork,fork_ex04,stimuli_final_candidates/clear/fork/fork_ex04_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,1160,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,55,occluded,incongruent,23,spoon,spoon,spoon_ex02,stimuli_final_candidates/occluded_70/spoon/spoon_ex02_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,0,spoon,spoon,800,1000,600,2000,1019,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,56,occluded,congruent,22,knife,knife,knife_ex03,stimuli_final_candidates/occluded_70/knife/knife_ex03_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,893,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,57,visible,congruent,12,bowl,bowl,bowl_ex01,stimuli_final_candidates/clear/bowl/bowl_ex01_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,850,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,58,visible,incongruent,13,knife,knife,knife_ex04,stimuli_final_candidates/clear/knife/knife_ex04_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,0,knife,knife,800,1000,600,2000,1124,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,59,occluded,congruent,22,knife,knife,knife_ex02,stimuli_final_candidates/occluded_70/knife/knife_ex02_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,961,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,60,visible,congruent,12,bowl,bowl,bowl_ex04,stimuli_final_candidates/clear/bowl/bowl_ex04_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,1176,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,61,visible,congruent,12,knife,knife,knife_ex04,stimuli_final_candidates/clear/knife/knife_ex04_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,1139,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,62,visible,none,11,fork,fork,fork_ex03,stimuli_final_candidates/clear/fork/fork_ex03_clear.png,,,,,,,fork,fork,800,1000,600,2000,1156,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,63,occluded,none,21,cup,cup,cup_ex04,stimuli_final_candidates/occluded_70/cup/cup_ex04_occ70.png,70,occ_01,,,,,cup,cup,800,1000,600,2000,934,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,64,visible,congruent,12,cup,cup,cup_ex02,stimuli_final_candidates/clear/cup/cup_ex02_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,916,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,65,occluded,none,21,bowl,bowl,bowl_ex02,stimuli_final_candidates/occluded_70/bowl/bowl_ex02_occ70.png,70,occ_01,,,,,bowl,bowl,800,1000,600,2000,852,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,66,visible,none,11,plate,plate,plate_ex02,stimuli_final_candidates/clear/plate/plate_ex02_clear.png,,,,,,,plate,plate,800,1000,600,2000,1134,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,67,visible,incongruent,13,fork,fork,fork_ex01,stimuli_final_candidates/clear/fork/fork_ex01_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,0,fork,fork,800,1000,600,2000,1084,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,68,visible,incongruent,13,bowl,bowl,bowl_ex02,stimuli_final_candidates/clear/bowl/bowl_ex02_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,0,bowl,bowl,800,1000,600,2000,1149,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,69,occluded,congruent,22,fork,fork,fork_ex03,stimuli_final_candidates/occluded_70/fork/fork_ex03_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,1093,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,70,occluded,congruent,22,bowl,bowl,bowl_ex04,stimuli_final_candidates/occluded_70/bowl/bowl_ex04_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,819,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,71,visible,incongruent,13,cup,cup,cup_ex03,stimuli_final_candidates/clear/cup/cup_ex03_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,0,cup,cup,800,1000,600,2000,1098,0,27062026
,,,v3_formal_six_objects_70occ,,F,,27062026,F,,72,visible,congruent,12,plate,plate,plate_ex03,stimuli_final_candidates/clear/plate/plate_ex03_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,894,0,27062026
