participant_id,participant_number,session_id,protocol_version,latin_square_row,source_list_id,presented_run_number,canonical_list_seed,run_id,trial_index_global,trial_index_run,visibility,audio_condition,condition_code,image_object,image_label,exemplar_id,image_path,occlusion_level,occlusion_pattern_id,audio_object,audio_label,audio_path,is_congruent,correct_response,accepted_responses,fixation_ms_planned,image_duration_ms_planned,silent_delay_ms_planned,response_window_ms,iti_ms,is_practice,random_seed
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,11,visible,incongruent,13,knife,knife,knife_ex02,stimuli_final_candidates/clear/knife/knife_ex02_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,0,knife,knife,800,1000,600,2000,1163,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,12,occluded,incongruent,23,fork,fork,fork_ex02,stimuli_final_candidates/occluded_70/fork/fork_ex02_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,0,fork,fork,800,1000,600,2000,1152,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,13,visible,incongruent,13,fork,fork,fork_ex04,stimuli_final_candidates/clear/fork/fork_ex04_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,0,fork,fork,800,1000,600,2000,829,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,14,visible,incongruent,13,cup,cup,cup_ex01,stimuli_final_candidates/clear/cup/cup_ex01_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,0,cup,cup,800,1000,600,2000,858,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,15,visible,congruent,12,cup,cup,cup_ex03,stimuli_final_candidates/clear/cup/cup_ex03_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,1162,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,16,occluded,none,21,fork,fork,fork_ex04,stimuli_final_candidates/occluded_70/fork/fork_ex04_occ70.png,70,occ_01,,,,,fork,fork,800,1000,600,2000,871,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,17,occluded,incongruent,23,bowl,bowl,bowl_ex03,stimuli_final_candidates/occluded_70/bowl/bowl_ex03_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,0,bowl,bowl,800,1000,600,2000,1060,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,18,occluded,congruent,22,fork,fork,fork_ex01,stimuli_final_candidates/occluded_70/fork/fork_ex01_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,1138,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,19,occluded,none,21,spoon,spoon,spoon_ex02,stimuli_final_candidates/occluded_70/spoon/spoon_ex02_occ70.png,70,occ_01,,,,,spoon,spoon,800,1000,600,2000,845,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,20,visible,none,11,bowl,bowl,bowl_ex02,stimuli_final_candidates/clear/bowl/bowl_ex02_clear.png,,,,,,,bowl,bowl,800,1000,600,2000,895,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,21,occluded,incongruent,23,knife,knife,knife_ex01,stimuli_final_candidates/occluded_70/knife/knife_ex01_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,0,knife,knife,800,1000,600,2000,1149,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,22,visible,congruent,12,plate,plate,plate_ex04,stimuli_final_candidates/clear/plate/plate_ex04_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,1014,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,23,visible,none,11,spoon,spoon,spoon_ex03,stimuli_final_candidates/clear/spoon/spoon_ex03_clear.png,,,,,,,spoon,spoon,800,1000,600,2000,856,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,24,occluded,none,21,cup,cup,cup_ex01,stimuli_final_candidates/occluded_70/cup/cup_ex01_occ70.png,70,occ_01,,,,,cup,cup,800,1000,600,2000,1141,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,25,visible,congruent,12,fork,fork,fork_ex02,stimuli_final_candidates/clear/fork/fork_ex02_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,1014,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,26,occluded,congruent,22,cup,cup,cup_ex02,stimuli_final_candidates/occluded_70/cup/cup_ex02_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,928,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,27,visible,none,11,cup,cup,cup_ex03,stimuli_final_candidates/clear/cup/cup_ex03_clear.png,,,,,,,cup,cup,800,1000,600,2000,912,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,28,visible,none,11,plate,plate,plate_ex04,stimuli_final_candidates/clear/plate/plate_ex04_clear.png,,,,,,,plate,plate,800,1000,600,2000,870,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,29,visible,none,11,plate,plate,plate_ex03,stimuli_final_candidates/clear/plate/plate_ex03_clear.png,,,,,,,plate,plate,800,1000,600,2000,1073,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,30,visible,incongruent,13,cup,cup,cup_ex04,stimuli_final_candidates/clear/cup/cup_ex04_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,0,cup,cup,800,1000,600,2000,1172,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,31,occluded,congruent,22,fork,fork,fork_ex02,stimuli_final_candidates/occluded_70/fork/fork_ex02_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,897,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,32,visible,congruent,12,bowl,bowl,bowl_ex03,stimuli_final_candidates/clear/bowl/bowl_ex03_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,912,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,33,visible,incongruent,13,spoon,spoon,spoon_ex04,stimuli_final_candidates/clear/spoon/spoon_ex04_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,0,spoon,spoon,800,1000,600,2000,1055,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,34,occluded,none,21,cup,cup,cup_ex02,stimuli_final_candidates/occluded_70/cup/cup_ex02_occ70.png,70,occ_01,,,,,cup,cup,800,1000,600,2000,1178,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,35,occluded,none,21,fork,fork,fork_ex01,stimuli_final_candidates/occluded_70/fork/fork_ex01_occ70.png,70,occ_01,,,,,fork,fork,800,1000,600,2000,960,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,36,visible,none,11,knife,knife,knife_ex04,stimuli_final_candidates/clear/knife/knife_ex04_clear.png,,,,,,,knife,knife,800,1000,600,2000,1071,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,37,occluded,incongruent,23,cup,cup,cup_ex04,stimuli_final_candidates/occluded_70/cup/cup_ex04_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,0,cup,cup,800,1000,600,2000,956,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,38,occluded,incongruent,23,spoon,spoon,spoon_ex03,stimuli_final_candidates/occluded_70/spoon/spoon_ex03_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,0,spoon,spoon,800,1000,600,2000,910,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,39,occluded,incongruent,23,plate,plate,plate_ex01,stimuli_final_candidates/occluded_70/plate/plate_ex01_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,0,plate,plate,800,1000,600,2000,843,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,40,visible,none,11,fork,fork,fork_ex01,stimuli_final_candidates/clear/fork/fork_ex01_clear.png,,,,,,,fork,fork,800,1000,600,2000,851,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,41,occluded,none,21,spoon,spoon,spoon_ex01,stimuli_final_candidates/occluded_70/spoon/spoon_ex01_occ70.png,70,occ_01,,,,,spoon,spoon,800,1000,600,2000,1041,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,42,occluded,incongruent,23,cup,cup,cup_ex03,stimuli_final_candidates/occluded_70/cup/cup_ex03_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,0,cup,cup,800,1000,600,2000,1026,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,43,occluded,congruent,22,knife,knife,knife_ex04,stimuli_final_candidates/occluded_70/knife/knife_ex04_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,851,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,44,visible,incongruent,13,spoon,spoon,spoon_ex01,stimuli_final_candidates/clear/spoon/spoon_ex01_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,0,spoon,spoon,800,1000,600,2000,1072,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,45,occluded,incongruent,23,knife,knife,knife_ex02,stimuli_final_candidates/occluded_70/knife/knife_ex02_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,0,knife,knife,800,1000,600,2000,845,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,46,visible,none,11,cup,cup,cup_ex02,stimuli_final_candidates/clear/cup/cup_ex02_clear.png,,,,,,,cup,cup,800,1000,600,2000,846,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,47,occluded,none,21,knife,knife,knife_ex04,stimuli_final_candidates/occluded_70/knife/knife_ex04_occ70.png,70,occ_01,,,,,knife,knife,800,1000,600,2000,1008,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,48,visible,incongruent,13,plate,plate,plate_ex02,stimuli_final_candidates/clear/plate/plate_ex02_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,0,plate,plate,800,1000,600,2000,861,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,49,visible,none,11,fork,fork,fork_ex02,stimuli_final_candidates/clear/fork/fork_ex02_clear.png,,,,,,,fork,fork,800,1000,600,2000,901,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,50,visible,congruent,12,cup,cup,cup_ex04,stimuli_final_candidates/clear/cup/cup_ex04_clear.png,,,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,906,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,51,occluded,congruent,22,spoon,spoon,spoon_ex02,stimuli_final_candidates/occluded_70/spoon/spoon_ex02_occ70.png,70,occ_01,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1028,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,52,visible,none,11,bowl,bowl,bowl_ex01,stimuli_final_candidates/clear/bowl/bowl_ex01_clear.png,,,,,,,bowl,bowl,800,1000,600,2000,1110,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,53,visible,congruent,12,spoon,spoon,spoon_ex04,stimuli_final_candidates/clear/spoon/spoon_ex04_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,1037,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,54,occluded,congruent,22,cup,cup,cup_ex03,stimuli_final_candidates/occluded_70/cup/cup_ex03_occ70.png,70,occ_01,cup,cup,assets/audio/spoken/cup.wav,1,cup,cup,800,1000,600,2000,1001,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,55,occluded,none,21,plate,plate,plate_ex02,stimuli_final_candidates/occluded_70/plate/plate_ex02_occ70.png,70,occ_01,,,,,plate,plate,800,1000,600,2000,1109,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,56,occluded,incongruent,23,plate,plate,plate_ex04,stimuli_final_candidates/occluded_70/plate/plate_ex04_occ70.png,70,occ_01,bowl,bowl,assets/audio/spoken/bowl.wav,0,plate,plate,800,1000,600,2000,929,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,57,visible,incongruent,13,fork,fork,fork_ex03,stimuli_final_candidates/clear/fork/fork_ex03_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,0,fork,fork,800,1000,600,2000,1121,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,58,visible,congruent,12,spoon,spoon,spoon_ex03,stimuli_final_candidates/clear/spoon/spoon_ex03_clear.png,,,spoon,spoon,assets/audio/spoken/spoon.wav,1,spoon,spoon,800,1000,600,2000,952,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,59,visible,congruent,12,knife,knife,knife_ex02,stimuli_final_candidates/clear/knife/knife_ex02_clear.png,,,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,1096,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,60,occluded,congruent,22,plate,plate,plate_ex04,stimuli_final_candidates/occluded_70/plate/plate_ex04_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,826,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,61,visible,incongruent,13,bowl,bowl,bowl_ex03,stimuli_final_candidates/clear/bowl/bowl_ex03_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,0,bowl,bowl,800,1000,600,2000,802,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,62,occluded,none,21,plate,plate,plate_ex03,stimuli_final_candidates/occluded_70/plate/plate_ex03_occ70.png,70,occ_01,,,,,plate,plate,800,1000,600,2000,1160,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,63,occluded,incongruent,23,bowl,bowl,bowl_ex02,stimuli_final_candidates/occluded_70/bowl/bowl_ex02_occ70.png,70,occ_01,fork,fork,assets/audio/spoken/fork.wav,0,bowl,bowl,800,1000,600,2000,855,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,64,occluded,congruent,22,plate,plate,plate_ex03,stimuli_final_candidates/occluded_70/plate/plate_ex03_occ70.png,70,occ_01,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,1099,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,65,visible,congruent,12,bowl,bowl,bowl_ex02,stimuli_final_candidates/clear/bowl/bowl_ex02_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,1,bowl,bowl,800,1000,600,2000,1023,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,66,visible,none,11,knife,knife,knife_ex01,stimuli_final_candidates/clear/knife/knife_ex01_clear.png,,,,,,,knife,knife,800,1000,600,2000,1166,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,67,visible,congruent,12,plate,plate,plate_ex01,stimuli_final_candidates/clear/plate/plate_ex01_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,1,plate,plate,800,1000,600,2000,907,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,68,occluded,none,21,bowl,bowl,bowl_ex04,stimuli_final_candidates/occluded_70/bowl/bowl_ex04_occ70.png,70,occ_01,,,,,bowl,bowl,800,1000,600,2000,980,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,69,visible,incongruent,13,knife,knife,knife_ex03,stimuli_final_candidates/clear/knife/knife_ex03_clear.png,,,plate,plate,assets/audio/spoken/plate.wav,0,knife,knife,800,1000,600,2000,1028,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,70,occluded,congruent,22,knife,knife,knife_ex01,stimuli_final_candidates/occluded_70/knife/knife_ex01_occ70.png,70,occ_01,knife,knife,assets/audio/spoken/knife.wav,1,knife,knife,800,1000,600,2000,976,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,71,visible,incongruent,13,plate,plate,plate_ex01,stimuli_final_candidates/clear/plate/plate_ex01_clear.png,,,bowl,bowl,assets/audio/spoken/bowl.wav,0,plate,plate,800,1000,600,2000,917,0,27062026
,,,v3_formal_six_objects_70occ,,E,,27062026,E,,72,visible,congruent,12,fork,fork,fork_ex03,stimuli_final_candidates/clear/fork/fork_ex03_clear.png,,,fork,fork,assets/audio/spoken/fork.wav,1,fork,fork,800,1000,600,2000,833,0,27062026
